Bandit,Reward,Algorithm
3.0,4.426310432147216,ThompsonSampling
3.0,2.9201128527144204,ThompsonSampling
3.0,3.61320467926538,ThompsonSampling
3.0,2.992705934411246,ThompsonSampling
3.0,1.6634333999554953,ThompsonSampling
3.0,3.8318792112289644,ThompsonSampling
3.0,5.29008550169463,ThompsonSampling
3.0,4.966395282623461,ThompsonSampling
3.0,5.23226900769837,ThompsonSampling
3.0,3.309187157818179,ThompsonSampling
3.0,5.736627592830532,ThompsonSampling
3.0,4.719780578491575,ThompsonSampling
3.0,4.977906074139341,ThompsonSampling
3.0,4.125633146787352,ThompsonSampling
3.0,4.204641212537466,ThompsonSampling
3.0,5.702392903018203,ThompsonSampling
3.0,3.7102939459911477,ThompsonSampling
3.0,3.9795825719742437,ThompsonSampling
3.0,3.8243584521601353,ThompsonSampling
3.0,6.110562171896996,ThompsonSampling
3.0,5.716585964828651,ThompsonSampling
3.0,2.258500126579457,ThompsonSampling
3.0,4.389312544901844,ThompsonSampling
3.0,2.004273323305778,ThompsonSampling
3.0,3.1124782336353642,ThompsonSampling
3.0,4.0305710094768585,ThompsonSampling
3.0,3.4988875345323853,ThompsonSampling
3.0,4.298202242151684,ThompsonSampling
3.0,4.782240415287217,ThompsonSampling
3.0,3.5905907181102372,ThompsonSampling
3.0,3.8943082887394236,ThompsonSampling
3.0,3.0294142847083956,ThompsonSampling
3.0,4.131240113122414,ThompsonSampling
3.0,4.2179593502249375,ThompsonSampling
3.0,6.085258407699641,ThompsonSampling
3.0,5.243560152518503,ThompsonSampling
3.0,3.8067031482716733,ThompsonSampling
3.0,3.8452371616680194,ThompsonSampling
3.0,3.170843078291159,ThompsonSampling
3.0,2.9778354570973926,ThompsonSampling
3.0,3.444300680584214,ThompsonSampling
3.0,2.805688638125742,ThompsonSampling
3.0,3.766210700110055,ThompsonSampling
3.0,2.6253311794395984,ThompsonSampling
3.0,4.26049345230705,ThompsonSampling
3.0,4.579112821459831,ThompsonSampling
3.0,3.546038261023544,ThompsonSampling
3.0,4.17104632465886,ThompsonSampling
3.0,3.9631271093435547,ThompsonSampling
3.0,4.467754862388509,ThompsonSampling
3.0,3.1624964334087564,ThompsonSampling
3.0,2.146810814249001,ThompsonSampling
3.0,5.464563100578411,ThompsonSampling
3.0,4.725359182934824,ThompsonSampling
3.0,3.838970154658192,ThompsonSampling
3.0,3.90143540913586,ThompsonSampling
3.0,2.4520700175373245,ThompsonSampling
3.0,4.697482200039967,ThompsonSampling
3.0,4.681908802813689,ThompsonSampling
3.0,3.639057170316865,ThompsonSampling
3.0,3.857945500474159,ThompsonSampling
3.0,4.903706257137065,ThompsonSampling
3.0,3.839535119420171,ThompsonSampling
3.0,3.946684797878567,ThompsonSampling
3.0,5.535937232391945,ThompsonSampling
3.0,3.5956526256287913,ThompsonSampling
3.0,4.020305837479099,ThompsonSampling
3.0,4.331133866450875,ThompsonSampling
3.0,4.2825841968938185,ThompsonSampling
3.0,4.566871881522613,ThompsonSampling
3.0,4.01988062621827,ThompsonSampling
3.0,2.411506666611615,ThompsonSampling
3.0,4.7783086851024485,ThompsonSampling
3.0,4.630850808544444,ThompsonSampling
3.0,4.197350935912343,ThompsonSampling
3.0,3.158863776495762,ThompsonSampling
3.0,1.993610429904448,ThompsonSampling
3.0,6.0630151029600015,ThompsonSampling
3.0,3.829187748178962,ThompsonSampling
3.0,3.970855402705027,ThompsonSampling
3.0,5.0553890578589495,ThompsonSampling
3.0,3.1557459891503696,ThompsonSampling
3.0,6.032814603927246,ThompsonSampling
3.0,4.3805294736629,ThompsonSampling
3.0,3.8227159358677816,ThompsonSampling
3.0,6.0978468596985405,ThompsonSampling
3.0,4.9535129189816205,ThompsonSampling
3.0,5.739929991616665,ThompsonSampling
3.0,5.169416566676594,ThompsonSampling
3.0,3.9405751500127413,ThompsonSampling
3.0,4.371319321175,ThompsonSampling
3.0,3.7421904613686117,ThompsonSampling
3.0,4.216619443663528,ThompsonSampling
3.0,2.5000481540946415,ThompsonSampling
3.0,5.429155174546493,ThompsonSampling
3.0,4.957368619529053,ThompsonSampling
3.0,4.017740072741008,ThompsonSampling
3.0,5.659969273684821,ThompsonSampling
3.0,2.96979762776194,ThompsonSampling
3.0,3.03087165750864,ThompsonSampling
3.0,4.415299756017589,ThompsonSampling
3.0,5.055965384054941,ThompsonSampling
3.0,4.640485503518907,ThompsonSampling
3.0,5.260806191033421,ThompsonSampling
3.0,4.111689839949452,ThompsonSampling
3.0,4.738212004119461,ThompsonSampling
3.0,3.999181702430142,ThompsonSampling
3.0,5.269065182126994,ThompsonSampling
3.0,4.368613764091987,ThompsonSampling
3.0,4.6230614431784876,ThompsonSampling
3.0,3.0290480939795756,ThompsonSampling
3.0,3.4378138635684867,ThompsonSampling
3.0,3.554089424659596,ThompsonSampling
3.0,3.920153135179932,ThompsonSampling
3.0,4.1335327968938165,ThompsonSampling
3.0,1.2555356390080532,ThompsonSampling
3.0,3.2797507934766683,ThompsonSampling
3.0,1.7212593344069496,ThompsonSampling
3.0,4.974926591369403,ThompsonSampling
3.0,4.352689845412279,ThompsonSampling
3.0,2.395488572819477,ThompsonSampling
3.0,5.45635666154114,ThompsonSampling
3.0,3.757381186889436,ThompsonSampling
3.0,4.0179384184183435,ThompsonSampling
3.0,4.147743319819853,ThompsonSampling
3.0,4.512016178209424,ThompsonSampling
3.0,3.0149504434343477,ThompsonSampling
3.0,3.2353622261258184,ThompsonSampling
3.0,3.4664443699125536,ThompsonSampling
3.0,4.090995964592055,ThompsonSampling
3.0,4.127742899413791,ThompsonSampling
3.0,5.649210100732478,ThompsonSampling
3.0,5.207343087597975,ThompsonSampling
3.0,3.970902978644453,ThompsonSampling
3.0,3.0902290796261322,ThompsonSampling
3.0,2.3690441019501716,ThompsonSampling
3.0,4.203595190800538,ThompsonSampling
3.0,3.514294859902603,ThompsonSampling
3.0,2.9921249481830143,ThompsonSampling
3.0,3.8078562461520664,ThompsonSampling
3.0,3.7481729992995745,ThompsonSampling
3.0,4.053445185410469,ThompsonSampling
3.0,3.6226907509260293,ThompsonSampling
3.0,4.248801523584895,ThompsonSampling
3.0,1.8283129987772275,ThompsonSampling
3.0,4.436247750271178,ThompsonSampling
3.0,4.57460294938323,ThompsonSampling
3.0,4.258201196488096,ThompsonSampling
3.0,3.2498043663979477,ThompsonSampling
3.0,5.54222496289959,ThompsonSampling
3.0,3.913265888604507,ThompsonSampling
3.0,2.8539284860675087,ThompsonSampling
3.0,3.083772327009782,ThompsonSampling
3.0,3.81051311267587,ThompsonSampling
3.0,3.7179358344719833,ThompsonSampling
3.0,5.0173873041270385,ThompsonSampling
3.0,4.385079829718158,ThompsonSampling
3.0,2.7661416469939044,ThompsonSampling
3.0,3.680228908298348,ThompsonSampling
3.0,2.9905450011203936,ThompsonSampling
3.0,4.455930950749795,ThompsonSampling
3.0,6.235087836128424,ThompsonSampling
3.0,4.883756879314693,ThompsonSampling
3.0,4.3381107041040226,ThompsonSampling
3.0,3.8090266857194486,ThompsonSampling
3.0,4.112739266406703,ThompsonSampling
3.0,5.174898301871433,ThompsonSampling
3.0,4.4599143506205445,ThompsonSampling
3.0,4.0679681581611735,ThompsonSampling
3.0,3.684062610378585,ThompsonSampling
3.0,4.072693491243413,ThompsonSampling
3.0,4.350373178950779,ThompsonSampling
3.0,4.226255074460895,ThompsonSampling
3.0,5.509303601207577,ThompsonSampling
3.0,3.5433385502259305,ThompsonSampling
3.0,2.048108153250036,ThompsonSampling
3.0,4.409573276403096,ThompsonSampling
3.0,4.4626983757190235,ThompsonSampling
3.0,3.239005312640253,ThompsonSampling
3.0,3.0170537664202186,ThompsonSampling
3.0,3.001387472306796,ThompsonSampling
3.0,4.420418790830986,ThompsonSampling
3.0,3.578083901865697,ThompsonSampling
3.0,2.638849610927974,ThompsonSampling
3.0,3.1266121588405573,ThompsonSampling
3.0,3.7494757473031326,ThompsonSampling
3.0,3.739481569941615,ThompsonSampling
3.0,2.240730374601849,ThompsonSampling
3.0,5.12451946747789,ThompsonSampling
3.0,3.820273954686869,ThompsonSampling
3.0,4.004954586838944,ThompsonSampling
3.0,3.842668613567092,ThompsonSampling
3.0,4.122954947740718,ThompsonSampling
3.0,5.553056804067751,ThompsonSampling
3.0,3.9054650339677206,ThompsonSampling
3.0,4.43579291113537,ThompsonSampling
3.0,3.2898430248355264,ThompsonSampling
3.0,4.436708543299741,ThompsonSampling
3.0,4.869394009703091,ThompsonSampling
3.0,2.954353905837438,ThompsonSampling
3.0,4.451571190587973,ThompsonSampling
3.0,3.157821998510247,ThompsonSampling
3.0,1.945077041908581,ThompsonSampling
3.0,5.902492905572987,ThompsonSampling
3.0,2.81992638371276,ThompsonSampling
3.0,4.9368773092230755,ThompsonSampling
3.0,4.587198767666789,ThompsonSampling
3.0,3.980799604322453,ThompsonSampling
3.0,1.755061604980558,ThompsonSampling
3.0,2.767497850914774,ThompsonSampling
3.0,3.575685216471236,ThompsonSampling
3.0,4.536530403865022,ThompsonSampling
3.0,5.10759202806223,ThompsonSampling
3.0,3.235451824258526,ThompsonSampling
3.0,3.736848129344213,ThompsonSampling
3.0,4.309205200569169,ThompsonSampling
3.0,2.5458977178380064,ThompsonSampling
3.0,3.8554318335550777,ThompsonSampling
3.0,4.402788564206471,ThompsonSampling
3.0,3.554658698358034,ThompsonSampling
3.0,3.158961341955303,ThompsonSampling
3.0,4.474230501576379,ThompsonSampling
3.0,3.244846229028748,ThompsonSampling
3.0,3.469652441538099,ThompsonSampling
3.0,2.6496453412812855,ThompsonSampling
3.0,4.650498656020038,ThompsonSampling
3.0,4.595294039593207,ThompsonSampling
3.0,5.967568574707216,ThompsonSampling
3.0,4.491879582996679,ThompsonSampling
3.0,3.5411165156385884,ThompsonSampling
3.0,3.8129859786928213,ThompsonSampling
3.0,3.631950169220034,ThompsonSampling
3.0,5.573879888072365,ThompsonSampling
3.0,4.8976099765349215,ThompsonSampling
3.0,4.721514151495694,ThompsonSampling
3.0,3.94093889886336,ThompsonSampling
3.0,3.1632195033041866,ThompsonSampling
3.0,3.887718961370977,ThompsonSampling
3.0,4.016908141139633,ThompsonSampling
3.0,4.982685435030538,ThompsonSampling
3.0,4.5556532378735595,ThompsonSampling
3.0,5.25253230863644,ThompsonSampling
3.0,3.4219196716025913,ThompsonSampling
3.0,4.939657328878778,ThompsonSampling
3.0,4.423548608489127,ThompsonSampling
2.0,1.9158364418470173,ThompsonSampling
3.0,4.558562623990997,ThompsonSampling
3.0,3.1102006167564227,ThompsonSampling
3.0,5.316018007986444,ThompsonSampling
3.0,5.426705470896873,ThompsonSampling
3.0,4.409323719241659,ThompsonSampling
3.0,5.671884775496533,ThompsonSampling
3.0,3.9167729067940322,ThompsonSampling
3.0,3.802851278444133,ThompsonSampling
3.0,3.1665559945237445,ThompsonSampling
3.0,4.83403410108855,ThompsonSampling
3.0,2.3935803631396544,ThompsonSampling
3.0,1.9192590542758627,ThompsonSampling
3.0,4.593087051624453,ThompsonSampling
3.0,5.700010453841667,ThompsonSampling
3.0,4.016165589905297,ThompsonSampling
3.0,3.2592631190626458,ThompsonSampling
3.0,5.316962658753464,ThompsonSampling
3.0,4.121315815681294,ThompsonSampling
3.0,4.134734524359504,ThompsonSampling
3.0,3.717698392684286,ThompsonSampling
3.0,1.8643662050577485,ThompsonSampling
3.0,4.1161926381775515,ThompsonSampling
3.0,3.542398684016345,ThompsonSampling
3.0,5.54210722936644,ThompsonSampling
3.0,3.2688149183419157,ThompsonSampling
3.0,3.2192413886020224,ThompsonSampling
3.0,4.535133735668441,ThompsonSampling
3.0,3.6942942519318516,ThompsonSampling
3.0,2.4980291158368053,ThompsonSampling
3.0,5.2506511398626134,ThompsonSampling
3.0,3.584439999059943,ThompsonSampling
3.0,4.613965598863332,ThompsonSampling
3.0,4.538314506593893,ThompsonSampling
3.0,3.430111539208263,ThompsonSampling
3.0,5.010587614044228,ThompsonSampling
3.0,3.313808584234601,ThompsonSampling
3.0,2.8717975962142006,ThompsonSampling
3.0,4.405184878886424,ThompsonSampling
3.0,2.2491973828331764,ThompsonSampling
3.0,3.665306984377044,ThompsonSampling
3.0,5.685816607140571,ThompsonSampling
3.0,5.441326850065108,ThompsonSampling
3.0,4.875916064359305,ThompsonSampling
3.0,3.619559012105544,ThompsonSampling
3.0,4.762041918579007,ThompsonSampling
3.0,4.362182959185146,ThompsonSampling
3.0,2.9724882124931655,ThompsonSampling
3.0,4.189487949449652,ThompsonSampling
3.0,3.3181785696964368,ThompsonSampling
3.0,2.2746762768725004,ThompsonSampling
3.0,4.862059135603628,ThompsonSampling
3.0,2.6037953460123533,ThompsonSampling
3.0,5.422157769550307,ThompsonSampling
3.0,4.554264011516355,ThompsonSampling
3.0,1.7553399401478331,ThompsonSampling
3.0,4.228624264264791,ThompsonSampling
3.0,5.016345779211611,ThompsonSampling
3.0,4.367702802630987,ThompsonSampling
3.0,3.8624398022906234,ThompsonSampling
3.0,3.4427871766208997,ThompsonSampling
3.0,4.979011578389111,ThompsonSampling
3.0,5.164262644068017,ThompsonSampling
3.0,2.404925093126683,ThompsonSampling
3.0,3.0915200184572917,ThompsonSampling
3.0,3.6119886951804165,ThompsonSampling
3.0,4.029488933665154,ThompsonSampling
3.0,4.798180422448092,ThompsonSampling
3.0,4.53328542912396,ThompsonSampling
3.0,3.5636165305563603,ThompsonSampling
3.0,4.483268703956344,ThompsonSampling
3.0,3.8418396397341725,ThompsonSampling
3.0,3.7993916254664186,ThompsonSampling
3.0,3.7950257706388024,ThompsonSampling
3.0,3.4085988536347855,ThompsonSampling
3.0,3.04482583659977,ThompsonSampling
3.0,3.3958176207063264,ThompsonSampling
3.0,2.9592261485957203,ThompsonSampling
3.0,4.390871798725745,ThompsonSampling
3.0,3.7954759968475624,ThompsonSampling
3.0,2.1681422168147755,ThompsonSampling
3.0,3.1660813456504626,ThompsonSampling
3.0,3.334983808688578,ThompsonSampling
3.0,2.595270090128257,ThompsonSampling
3.0,2.393767363287459,ThompsonSampling
3.0,4.445776891143934,ThompsonSampling
3.0,4.5301411896101005,ThompsonSampling
3.0,4.856936145878238,ThompsonSampling
3.0,4.501605580763528,ThompsonSampling
3.0,2.5814244133962614,ThompsonSampling
3.0,3.416068642502329,ThompsonSampling
3.0,5.4616752480938455,ThompsonSampling
3.0,2.932264238004302,ThompsonSampling
3.0,3.6810742908386564,ThompsonSampling
3.0,2.0621009891408337,ThompsonSampling
3.0,3.5379726507470415,ThompsonSampling
3.0,1.987807032919095,ThompsonSampling
3.0,3.946710164798361,ThompsonSampling
3.0,5.044168631100021,ThompsonSampling
3.0,4.0353473772518935,ThompsonSampling
3.0,3.4318469088563512,ThompsonSampling
3.0,3.324868240760133,ThompsonSampling
3.0,5.098627132249958,ThompsonSampling
3.0,2.013719989592894,ThompsonSampling
3.0,4.0158122853214016,ThompsonSampling
3.0,1.3492879101102808,ThompsonSampling
3.0,4.3096296279096356,ThompsonSampling
3.0,2.33468484152694,ThompsonSampling
3.0,6.2438161544184325,ThompsonSampling
3.0,3.3215097488204233,ThompsonSampling
3.0,3.6861979433251126,ThompsonSampling
3.0,5.592413862763026,ThompsonSampling
3.0,2.3830611683947427,ThompsonSampling
3.0,5.232992296607456,ThompsonSampling
3.0,4.319705847497606,ThompsonSampling
3.0,5.39177483086458,ThompsonSampling
3.0,2.288138553865708,ThompsonSampling
3.0,4.111338032601291,ThompsonSampling
3.0,3.6675370443382285,ThompsonSampling
3.0,4.048319895072049,ThompsonSampling
3.0,4.145944923719357,ThompsonSampling
3.0,5.730947514692746,ThompsonSampling
3.0,5.1623546206052495,ThompsonSampling
3.0,3.0680100393197227,ThompsonSampling
3.0,3.2695710426516063,ThompsonSampling
3.0,3.503176784484204,ThompsonSampling
3.0,3.1720762084425633,ThompsonSampling
3.0,5.085840546549464,ThompsonSampling
3.0,4.101384571177409,ThompsonSampling
3.0,3.969104712716651,ThompsonSampling
3.0,3.0652562856812047,ThompsonSampling
3.0,5.910058194289015,ThompsonSampling
3.0,2.4188859627228005,ThompsonSampling
3.0,3.530751713367,ThompsonSampling
3.0,4.957324086881276,ThompsonSampling
3.0,5.0632087125727265,ThompsonSampling
3.0,3.1472298823207674,ThompsonSampling
3.0,4.693794463827651,ThompsonSampling
3.0,2.0181417743811503,ThompsonSampling
3.0,4.8002410918047795,ThompsonSampling
3.0,4.824426981520663,ThompsonSampling
3.0,3.6528565571274854,ThompsonSampling
3.0,2.3044191976427744,ThompsonSampling
3.0,2.49698751258997,ThompsonSampling
3.0,6.031204647469229,ThompsonSampling
3.0,4.809619174896758,ThompsonSampling
3.0,6.645357715718815,ThompsonSampling
3.0,4.207277061316512,ThompsonSampling
3.0,4.8108939478169646,ThompsonSampling
3.0,4.50349690812562,ThompsonSampling
3.0,4.107681929513287,ThompsonSampling
3.0,4.7808463577302085,ThompsonSampling
3.0,4.787767348978475,ThompsonSampling
3.0,2.9446465145776846,ThompsonSampling
3.0,3.2933291863191476,ThompsonSampling
3.0,3.5979595357735845,ThompsonSampling
3.0,3.6125883101721974,ThompsonSampling
3.0,4.115009018413206,ThompsonSampling
3.0,2.965180426972206,ThompsonSampling
2.0,1.27553605590756,ThompsonSampling
3.0,5.066551190253873,ThompsonSampling
3.0,3.7211563656505398,ThompsonSampling
3.0,3.7297119676856805,ThompsonSampling
3.0,3.0309014460695103,ThompsonSampling
3.0,4.479931750530032,ThompsonSampling
3.0,4.954433462976105,ThompsonSampling
3.0,3.2071906764423277,ThompsonSampling
3.0,6.021931384767013,ThompsonSampling
3.0,2.9884226771386215,ThompsonSampling
3.0,4.814021088344607,ThompsonSampling
3.0,1.6682747872017898,ThompsonSampling
3.0,3.4309506159687935,ThompsonSampling
3.0,3.3691962269417166,ThompsonSampling
3.0,2.871161463838402,ThompsonSampling
3.0,5.4398001188852545,ThompsonSampling
3.0,3.379131492268341,ThompsonSampling
3.0,4.616200069679216,ThompsonSampling
3.0,5.078625622404615,ThompsonSampling
3.0,5.382396687779065,ThompsonSampling
3.0,3.2457766690197247,ThompsonSampling
3.0,2.9063493662735436,ThompsonSampling
3.0,4.262087492162688,ThompsonSampling
3.0,4.940271711640215,ThompsonSampling
3.0,4.2214350948774175,ThompsonSampling
3.0,4.90449243165747,ThompsonSampling
3.0,4.150378215082211,ThompsonSampling
3.0,3.905651044811352,ThompsonSampling
3.0,3.5792789370630294,ThompsonSampling
3.0,3.43015214191218,ThompsonSampling
3.0,3.9047869495930896,ThompsonSampling
3.0,4.945723251749691,ThompsonSampling
3.0,3.0914309640155677,ThompsonSampling
3.0,4.166394119734056,ThompsonSampling
3.0,4.035332313201732,ThompsonSampling
3.0,3.540303774656805,ThompsonSampling
3.0,2.45409803639904,ThompsonSampling
3.0,4.790548749850849,ThompsonSampling
3.0,2.997736602593064,ThompsonSampling
3.0,3.938964522260505,ThompsonSampling
3.0,3.256154287482357,ThompsonSampling
3.0,5.813286128808701,ThompsonSampling
3.0,3.4117927940200747,ThompsonSampling
3.0,4.014527996519373,ThompsonSampling
3.0,4.39254316832894,ThompsonSampling
3.0,4.115145019968041,ThompsonSampling
3.0,4.047214932279359,ThompsonSampling
3.0,4.646113382898902,ThompsonSampling
3.0,2.809853599697031,ThompsonSampling
3.0,3.601792415766307,ThompsonSampling
3.0,3.326679787105114,ThompsonSampling
3.0,2.5938289739979266,ThompsonSampling
3.0,3.2970269987145735,ThompsonSampling
3.0,4.2653487272280275,ThompsonSampling
3.0,4.405549489135099,ThompsonSampling
3.0,2.6241859402468255,ThompsonSampling
3.0,3.6088600574517242,ThompsonSampling
3.0,3.6438588119072683,ThompsonSampling
3.0,3.8516468369653705,ThompsonSampling
3.0,3.801267295908812,ThompsonSampling
3.0,5.270230494452759,ThompsonSampling
3.0,4.479309897014018,ThompsonSampling
3.0,4.7309920629797215,ThompsonSampling
3.0,3.2462737205018932,ThompsonSampling
3.0,4.986168795021615,ThompsonSampling
3.0,2.417237535441795,ThompsonSampling
3.0,4.503042735792881,ThompsonSampling
3.0,4.132157222210719,ThompsonSampling
3.0,5.303869057873551,ThompsonSampling
3.0,3.5141533493155217,ThompsonSampling
3.0,2.5324787463953973,ThompsonSampling
3.0,4.48678772508576,ThompsonSampling
3.0,3.312047312935322,ThompsonSampling
3.0,2.537594285114423,ThompsonSampling
3.0,4.905565532330047,ThompsonSampling
3.0,4.0733647187159425,ThompsonSampling
3.0,5.091378058520965,ThompsonSampling
3.0,3.538644279442929,ThompsonSampling
3.0,2.432012121312712,ThompsonSampling
3.0,3.388190622315193,ThompsonSampling
3.0,3.8505040896933376,ThompsonSampling
3.0,1.347317517000393,ThompsonSampling
3.0,2.6668573715899866,ThompsonSampling
3.0,2.770443061472002,ThompsonSampling
3.0,3.107871064430754,ThompsonSampling
3.0,3.8611958817631833,ThompsonSampling
3.0,5.626167980252676,ThompsonSampling
3.0,4.906453596656882,ThompsonSampling
3.0,3.890129387336776,ThompsonSampling
3.0,3.1777242332146245,ThompsonSampling
3.0,4.644653459156145,ThompsonSampling
3.0,2.363603480377685,ThompsonSampling
3.0,2.5076038565976146,ThompsonSampling
3.0,3.664706633784379,ThompsonSampling
3.0,5.288871690182588,ThompsonSampling
3.0,4.005635585426657,ThompsonSampling
3.0,3.169216273438189,ThompsonSampling
3.0,4.222040687227053,ThompsonSampling
3.0,3.3791451607088305,ThompsonSampling
3.0,4.525052451930421,ThompsonSampling
3.0,4.427590968861955,ThompsonSampling
3.0,4.128887710193928,ThompsonSampling
3.0,3.916724280155729,ThompsonSampling
3.0,3.8628407837769854,ThompsonSampling
3.0,4.775412206857112,ThompsonSampling
3.0,2.3745352253595566,ThompsonSampling
3.0,4.942110682742778,ThompsonSampling
3.0,2.4340591139510104,ThompsonSampling
3.0,1.8575440511841985,ThompsonSampling
3.0,5.153094175271066,ThompsonSampling
3.0,3.8603511897038354,ThompsonSampling
3.0,5.154402329003121,ThompsonSampling
3.0,4.756834513624795,ThompsonSampling
3.0,4.477128681866576,ThompsonSampling
3.0,2.9073741796601027,ThompsonSampling
3.0,3.275462940387599,ThompsonSampling
3.0,4.555879087511144,ThompsonSampling
3.0,2.7458287675559463,ThompsonSampling
3.0,3.382081387122565,ThompsonSampling
3.0,3.9607447354319656,ThompsonSampling
3.0,3.964435268111341,ThompsonSampling
3.0,4.708646925874373,ThompsonSampling
3.0,3.9351430395995814,ThompsonSampling
3.0,4.735093802463157,ThompsonSampling
3.0,6.069147790059178,ThompsonSampling
3.0,6.175806878506068,ThompsonSampling
3.0,5.646633390347354,ThompsonSampling
3.0,3.9387021851385917,ThompsonSampling
3.0,4.110910992958482,ThompsonSampling
3.0,2.4316112240865086,ThompsonSampling
3.0,3.8219203101491446,ThompsonSampling
3.0,3.8459324290845536,ThompsonSampling
3.0,4.90892976654145,ThompsonSampling
3.0,4.2733025574207355,ThompsonSampling
3.0,3.1769562394304938,ThompsonSampling
3.0,2.4920720844316016,ThompsonSampling
3.0,4.299245387502366,ThompsonSampling
3.0,2.3791704879204554,ThompsonSampling
3.0,5.730705959969653,ThompsonSampling
3.0,2.6766723473261633,ThompsonSampling
3.0,3.289870289720209,ThompsonSampling
3.0,3.429547808701666,ThompsonSampling
3.0,4.590310649479166,ThompsonSampling
3.0,3.4910116036616445,ThompsonSampling
3.0,4.281098911195397,ThompsonSampling
3.0,3.1717879034182768,ThompsonSampling
3.0,4.7134637734822045,ThompsonSampling
3.0,2.884884890114092,ThompsonSampling
3.0,5.989486207417679,ThompsonSampling
3.0,4.285428529843205,ThompsonSampling
3.0,4.8475013029947505,ThompsonSampling
3.0,3.9892092241648425,ThompsonSampling
3.0,4.950784809135039,ThompsonSampling
3.0,5.200823560229502,ThompsonSampling
3.0,4.433012096886449,ThompsonSampling
3.0,4.2663819833484835,ThompsonSampling
3.0,5.002890908407606,ThompsonSampling
3.0,4.956831868816674,ThompsonSampling
3.0,5.212550489624378,ThompsonSampling
3.0,3.911061901523177,ThompsonSampling
3.0,4.962430975916709,ThompsonSampling
3.0,5.849943280394696,ThompsonSampling
3.0,5.216871188388692,ThompsonSampling
3.0,3.296139645137841,ThompsonSampling
3.0,3.6061120525722505,ThompsonSampling
3.0,4.786092209364669,ThompsonSampling
3.0,2.9745654938812516,ThompsonSampling
3.0,5.487360160060863,ThompsonSampling
3.0,3.986645418660939,ThompsonSampling
3.0,6.069169801181316,ThompsonSampling
3.0,3.1668104008239837,ThompsonSampling
3.0,3.8398068188817462,ThompsonSampling
3.0,3.760601044075159,ThompsonSampling
3.0,3.0903022153955204,ThompsonSampling
3.0,4.5955209383257225,ThompsonSampling
3.0,4.921001624377698,ThompsonSampling
3.0,2.9787150633957498,ThompsonSampling
3.0,3.6162594886262798,ThompsonSampling
3.0,3.4515399747486173,ThompsonSampling
3.0,3.6882104823638824,ThompsonSampling
3.0,3.928810674450914,ThompsonSampling
3.0,3.2970916565773303,ThompsonSampling
3.0,4.278522375363344,ThompsonSampling
3.0,3.7920651538738483,ThompsonSampling
3.0,2.2006277668292533,ThompsonSampling
3.0,3.679770052261228,ThompsonSampling
3.0,3.1486843698193585,ThompsonSampling
3.0,4.55450362105317,ThompsonSampling
3.0,3.145859393147444,ThompsonSampling
3.0,2.5597773484004502,ThompsonSampling
3.0,4.028071429493336,ThompsonSampling
3.0,2.682569525410533,ThompsonSampling
3.0,5.283998336400646,ThompsonSampling
3.0,4.79984451471168,ThompsonSampling
3.0,2.7365369280223195,ThompsonSampling
3.0,3.8607549058797592,ThompsonSampling
3.0,3.6824732950591805,ThompsonSampling
3.0,4.339098546979573,ThompsonSampling
3.0,5.0195967328789255,ThompsonSampling
3.0,4.029247299107674,ThompsonSampling
3.0,5.812787850481163,ThompsonSampling
3.0,4.5878807436704925,ThompsonSampling
3.0,3.170218028524653,ThompsonSampling
3.0,5.095757603780568,ThompsonSampling
3.0,3.85596671518232,ThompsonSampling
3.0,3.5149241400577047,ThompsonSampling
3.0,2.4028564440857254,ThompsonSampling
3.0,4.3545885899642345,ThompsonSampling
3.0,3.1978313431914813,ThompsonSampling
3.0,3.7166936758407143,ThompsonSampling
3.0,4.509179052899843,ThompsonSampling
3.0,5.038865831609748,ThompsonSampling
3.0,4.7102802184400305,ThompsonSampling
3.0,4.58437262645275,ThompsonSampling
3.0,5.210746324915798,ThompsonSampling
3.0,4.138447699532599,ThompsonSampling
3.0,2.819653341898709,ThompsonSampling
3.0,3.0376136602781436,ThompsonSampling
3.0,3.1466097091980796,ThompsonSampling
3.0,3.636209623840557,ThompsonSampling
3.0,4.399421760771579,ThompsonSampling
3.0,1.4014834406580268,ThompsonSampling
3.0,3.7302091161532007,ThompsonSampling
3.0,4.729009272045282,ThompsonSampling
3.0,3.5245127925864783,ThompsonSampling
3.0,4.215279996504204,ThompsonSampling
3.0,2.3658571246207902,ThompsonSampling
3.0,4.39786237315031,ThompsonSampling
3.0,4.898127350951604,ThompsonSampling
3.0,3.3782064921172825,ThompsonSampling
3.0,1.180424353672311,ThompsonSampling
3.0,2.520131480480199,ThompsonSampling
3.0,4.3008127079056235,ThompsonSampling
3.0,2.693853063501143,ThompsonSampling
3.0,5.227322053477934,ThompsonSampling
3.0,3.632972358143108,ThompsonSampling
3.0,2.857120833801952,ThompsonSampling
3.0,5.205292349239015,ThompsonSampling
3.0,2.813675925776426,ThompsonSampling
3.0,4.218894789713889,ThompsonSampling
3.0,3.940275759467805,ThompsonSampling
3.0,2.058521686827542,ThompsonSampling
3.0,4.921801531837098,ThompsonSampling
3.0,4.410468853245907,ThompsonSampling
3.0,3.3010271034507044,ThompsonSampling
3.0,2.457466171352622,ThompsonSampling
3.0,4.212058393966314,ThompsonSampling
3.0,4.5482355259097,ThompsonSampling
3.0,4.840325001227738,ThompsonSampling
3.0,3.1741940068517516,ThompsonSampling
